customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10569,corporate,8,0,21.0,121.0,30.984469668154226,221.94665165506586,142.0,252.93112132322008,8428.887778938142,3632.5371427121117,4796.3506362260305,5,5,8,5.713157803326773,4.02335056572308,80.27990234535253,92.63933497530593,65.24772476290566,82.57335314027662,87.58234897255953,388,1,6,45,1690.1671257944197,24,901.4224670903571,21,788.7446587040625,24,21,28.0,17.0,300,90,500,120,0.15380325025273966,4.378656300208034,3.3333333333333335,1.5,18.291857159153956,50K_above,6.88904368947013
10570,individual,1,0,34.0,33.0,58.966831864554266,41.54322497446994,67.0,100.5100568390242,12904.816181865364,2925.0727825502427,9979.74339931512,3,1,9,1.4584178987811498,2.176743132509179,2.7965997278743195,3.2271481580519956,25.851622502868608,7.597829683686501,8.05872288679197,550,2,1,62,2328.6747066500893,39,1464.8115090218303,23,863.8631976282591,33,29,22.0,40.0,2999,700,1500,365,-0.5110643731073031,11.56054621276092,4.284285714285715,4.0,10.501966293835746,50K_above,-4.882540660003358
10571,corporate,6,0,27.0,64.0,33.44048955972754,75.5590655287253,91.0,108.99955508845284,2187.2116626734787,216.54010194847385,1970.6715607250048,4,3,10,4.4865781654486945,4.930305676317247,39.48105069457527,45.559326476728444,91.57243347485489,65.11792369363509,69.06805283316784,518,5,2,58,2178.4376288016965,26,976.5410060145535,32,1201.8966227871429,31,27,31.0,27.0,999,180,999,180,0.2800317991022867,23.059395908453062,5.55,3.0,2.373276543699521,30K_to_50K,5.382674476269228
10572,individual,4,0,84.0,5.0,162.50760631933767,8.349353747212017,89.0,170.85696006654968,9736.580462901617,2618.336934450996,7118.243528450621,4,7,8,3.720620513160092,4.180472486696733,24.85738208583453,28.684281848682435,39.403907962123675,44.67199133628198,47.38184639137566,92,2,7,16,600.9483113935714,7,262.9148862346875,9,338.0334251588839,10,6,6.0,10.0,300,90,99,15,-4.175290119737018,1.236309326387549,3.3333333333333335,1.5,21.129731907338577,20K_to_30K,2.446313833550765
10573,corporate,9,0,1.0,124.0,1.9538475168731306,154.96278606393778,125.0,156.91663358081092,16039.06607337239,294.735930346098,15744.330143026293,5,4,7,4.502951570106732,3.602361256085386,24.707650449808092,28.51149839004564,16.21433597037659,31.282460810742435,33.18009134002915,424,2,7,49,1840.4042036428125,26,976.5410060145535,23,863.863197628259,26,23,7.0,42.0,2999,700,500,120,1.9981863348094262,0.2433829090064008,4.284285714285715,4.0,13.052625385231437,10K_to_20K,32.773663139497145
10574,corporate,6,1,24.0,67.0,39.13961284041352,67.97354391653201,91.0,107.11315675694553,4440.723968587261,193.63897869328014,4247.0849898939805,3,3,14,5.494248075558873,6.037635247866893,52.39818637630449,60.465110170802205,49.99537469610691,92.60086840233352,98.21814499645576,1016,5,4,108,4056.401101906607,56,2103.3190898775,52,1953.0820120291069,56,52,99.0,9.0,2999,700,2999,700,-1.0080555214492042,5.820741978416883,4.284285714285715,4.0,3.613870417144581,30K_to_50K,-2.2693607608747257
10575,individual,10,0,35.0,4.0,38.681314276864306,4.069489124242338,39.0,42.750803401106644,8823.458891999113,676.4434004443035,8147.015491554809,2,4,6,1.606622286513288,4.119544324393046,44.73130794983247,51.617883181044846,92.39631841560062,75.87426654480022,80.47688797710158,402,7,6,47,1765.285664718616,14,525.829772469375,33,1239.455892249241,25,22,17.0,30.0,2999,700,300,90,-3.136400055723798,4.307917429590551,4.284285714285715,4.0,7.180549228514903,30K_to_50K,0.5501411762751691
10576,corporate,10,0,65.0,56.0,103.12370073371886,83.54911351656902,121.0,186.6728142502879,3808.494757618323,639.6854218878077,3168.809335730515,5,6,13,8.256702673156713,6.823721217484886,38.959675945651256,44.95768386628456,73.37574614540682,61.18259360202068,64.89400103197156,284,7,6,35,1314.5744311734375,28,1051.65954493875,7,262.9148862346874,19,16,35.0,0.0,99,15,99,15,0.5189924519725917,0.7605861304479037,6.6,0.5,24.79488774491096,10K_to_20K,-0.06281463804866005
10577,individual,5,0,83.0,97.0,156.58625232630322,191.24407732881852,180.0,347.8303296551218,12766.734369517448,764.0282779810215,12002.706091536425,7,1,6,3.7791184219729077,2.099510234429393,66.29815080321853,76.50503327821082,5.302720183718579,25.531590862561707,27.080366918741316,919,4,2,99,3718.367676747723,46,1727.726395256518,53,1990.6412814912053,51,48,44.0,55.0,99,15,2999,700,1.262160191231009,0.7182147435698721,6.6,0.5,83.11676021821255,less_10K,-15.689601791852398
10578,individual,10,1,370.0,28.0,489.01239202583463,41.04060510186389,398.0,530.0529971276985,14102.815750074205,3477.767581192048,10625.048168882156,14,5,8,8.27070701293056,2.0780670886760197,51.54333151959869,59.47864677072284,22.70515683512777,44.061742364560445,46.73457900584677,304,8,3,37,1389.6929700976339,26,976.5410060145535,11,413.1519640830803,20,17,18.0,19.0,300,90,300,90,-0.4950742175072161,0.17527229397087937,3.3333333333333335,1.5,30.60506890207076,50K_above,-22.99026128796678
10579,individual,7,0,265.0,165.0,363.38664196751057,301.4478881908349,430.0,664.8345301583454,7877.963999928669,516.0067782633888,7361.9572216652805,16,5,14,20.352651058823827,4.733174664842751,20.963833749315604,24.191305175172527,74.39748138644988,85.85139206424451,91.05923755787424,202,1,5,27,1014.1002754766517,10,375.5926946209821,17,638.5075808556696,15,12,22.0,5.0,1500,365,300,90,0.09941156966867437,1.6098205907858651,4.109589041095891,3.0,8.548138020755934,30K_to_50K,-6.115557305712896
10580,corporate,8,0,50.0,9.0,90.90502898700413,15.669969982890244,59.0,106.57499896989438,7938.889652271117,851.2533185456303,7087.636333725486,2,2,9,0.660491087380963,1.1194764192897677,85.72426575200227,98.92188129911969,4.363742808279303,48.41444336842765,51.35131992523618,1252,2,6,132,4957.823568996964,87,3267.656443202545,45,1690.1671257944195,68,64,67.0,65.0,128,28,2999,700,-1.7341992732787321,8.468725694743448,4.571428571428571,1.0,25.842739753486708,less_10K,-8.157060109235859
10581,individual,8,1,58.0,204.0,66.49693545863389,267.23523984211363,262.0,333.7321753007475,4585.419423315021,742.3911304229215,3843.028292892099,10,4,7,9.31690922140922,3.556072221911916,33.798209976911515,39.00158824493253,35.24601182131973,3.236303762854593,3.432621720690232,1128,8,8,119,4469.553065989688,63,2366.2339761121875,56,2103.3190898775,61,58,70.0,49.0,128,28,2999,700,-5.171042947060101,1.2785685884537785,4.571428571428571,1.0,14.926495518603584,20K_to_30K,-24.094656844841683
10582,individual,4,0,104.0,8.0,126.24480895445585,9.30972216702617,112.0,135.55453112148203,11683.030213794895,1131.5573230280118,10551.472890766883,5,4,14,5.799344043765009,5.1779857533616145,83.96326869810557,96.88977125413398,79.17420947569423,15.78953230702583,16.747343737854248,339,5,6,41,1539.930047946027,19,713.626119779866,22,826.3039281661609,22,19,19.0,22.0,500,120,300,90,-1.2508183829903055,4.062627550143381,4.166666666666667,2.0,19.01534865526513,10K_to_20K,-0.22544298099215743
10583,individual,6,0,147.0,39.0,282.4433508742322,69.11950787172802,186.0,351.56285874596017,23165.918953901797,454.84561628274855,22711.073337619047,7,5,8,8.114150698597593,4.362446612149244,60.50896832303161,69.82458151697053,41.752123183387624,91.00202894419324,96.52231807350091,410,5,1,48,1802.8449341807143,11,413.1519640830804,37,1389.6929700976339,26,22,29.0,19.0,2999,700,300,90,-3.216221049948696,2.942806241451279,4.284285714285715,4.0,18.85247310701644,20K_to_30K,-4.0248386483638825
10584,corporate,5,0,3.0,94.0,5.045888076956243,164.34503337120157,97.0,169.3909214481578,27294.627686302,354.2267610753621,26940.400925226637,4,2,14,4.127216840082868,4.2548627217349155,77.86480292556075,89.85242072139603,83.83782641580957,14.537896532458406,15.419782278548144,774,6,10,84,3154.97863481625,54,2028.2005509533035,30,1126.7780838629467,44,40,29.0,55.0,2999,700,1500,365,-0.7702283894430405,6.520790744601231,4.284285714285715,4.0,22.21242487492025,20K_to_30K,-5.589205267722528
10585,individual,5,0,12.0,22.0,17.846142902463857,42.81821783777513,34.0,60.66436074023899,8775.38537266399,660.8121513376826,8114.573221326307,1,7,8,1.0715838176655472,3.1517171107810213,27.54498261062688,31.7856499124474,99.97497191832046,81.25400118094701,86.18296358580727,426,2,6,49,1840.4042036428125,14,525.829772469375,35,1314.5744311734375,26,23,34.0,15.0,128,28,500,120,-3.436722313085588,1.0716995286254547,4.571428571428571,1.0,28.56570759330726,less_10K,5.2610649424159135
10586,corporate,9,1,76.0,9.0,82.8378399225748,17.94850861595823,85.0,100.78634853853303,4745.530425810189,1082.3742819504726,3663.1561438597164,3,7,11,3.8435285084532764,4.5217982452391485,67.43906905766723,77.82160075357511,89.76569787796723,12.316223429621964,13.063339896160976,431,4,8,50,1877.9634731049107,23,863.863197628259,27,1014.1002754766517,27,23,49.0,1.0,500,120,300,90,0.5302634366264047,3.8203975952941858,4.166666666666667,2.0,7.723845094092104,30K_to_50K,36.73051061720741
10587,corporate,1,0,1.0,34.0,1.4850636830557038,38.63367762097918,35.0,40.118741304034884,12402.3796416841,51.2138208040354,12351.165820880064,1,3,7,0.6657495790387619,1.9021416543964622,52.79202390880192,60.91958066756396,16.789302198481316,49.20939592690137,52.19449523234279,332,4,4,40,1502.3707784839285,29,1089.2188144008483,11,413.1519640830802,22,18,2.0,38.0,500,120,500,120,1.0860425070478765,2.2054177136786755,4.166666666666667,2.0,20.186164781386882,50K_above,-0.918434398671947
10588,corporate,4,0,48.0,32.0,85.22846283479862,61.896563843752276,80.0,147.1250266785509,874.5317257731667,223.2886037025723,651.2431220705945,3,0,,1.9341142643368976,2.417642830421122,44.75259808574653,51.64245102399174,22.09245151421595,3.112122612044917,3.3009075965520163,383,2,6,45,1690.1671257944197,30,1126.7780838629465,15,563.3890419314732,24,21,38.0,7.0,300,90,300,90,-3.06322467180846,0.30070959853285534,3.3333333333333335,1.5,1.8978553076674625,20K_to_30K,-4.212383195939093
10589,individual,5,1,42.0,89.0,50.969424263596814,144.8462607474389,131.0,195.8156850110357,7681.646039397119,2666.679846064404,5014.966193332715,5,5,6,6.411366309041457,4.894172754993479,56.48258099839239,65.17831472776868,78.49326940154843,25.644365811612232,27.19998292762891,440,4,9,51,1915.522742567009,34,1277.0151617113393,17,638.5075808556696,27,24,44.0,7.0,128,28,128,28,4.283604343924602,5.207614035428465,4.571428571428571,1.0,25.005358201162498,30K_to_50K,0.49579270574442313
10590,corporate,9,1,6.0,44.0,7.85192955831319,55.151498203956955,50.0,63.00342776227014,14765.649577468392,3540.1072054469873,11225.542372021404,3,6,14,2.849571127690357,5.699142255380714,62.29517107559052,71.88577778520063,92.93646443870999,35.50022363883501,37.65370857664482,563,3,3,63,2366.2339761121875,25,938.9817365524553,38,1427.252239559732,33,30,31.0,32.0,999,180,999,180,-2.1795615421941683,1.3714902308102332,5.55,3.0,16.021755183884974,50K_above,40.42598067854771
10591,corporate,8,0,106.0,41.0,190.49195622108104,67.29970365419466,147.0,257.7916598752757,6774.400445448109,2180.4566548729285,4593.943790575181,5,3,14,2.1845852588326213,1.4861124209745724,26.6231093939571,30.72185039066362,66.33821368024375,53.53247119273688,56.77981328190573,582,6,4,65,2441.352515036384,47,1765.285664718616,18,676.0668503177678,34,31,47.0,18.0,500,120,300,90,4.127855483912871,0.4857436710780824,4.166666666666667,2.0,11.026042391679864,10K_to_20K,-10.549913207559367
10592,individual,7,0,14.0,111.0,18.377527065291066,115.66510453332045,125.0,134.0426315986115,12667.55875081637,1887.361916678922,10780.196834137449,5,6,4,9.63272457597927,7.706179660783416,17.21593500395058,19.866401467245943,42.268083611786956,94.26391265593092,99.9820714525843,701,3,3,77,2892.0637485815623,34,1277.0151617113393,43,1615.048586870223,40,37,55.0,22.0,999,180,1500,365,1.625543770253756,1.7559204185599797,5.55,3.0,13.745180936215679,10K_to_20K,2.3221569535133697
10593,corporate,3,1,28.0,97.0,42.26364804838774,129.99703732054485,125.0,172.2606853689326,24806.673031721657,1554.8142948546297,23251.858736867027,5,2,13,1.4054522891018513,1.1243618312814811,36.201205442978925,41.774535089928875,22.05744855243591,80.42871898594653,85.30761881107611,286,8,7,35,1314.5744311734375,21,788.7446587040625,14,525.8297724693749,19,16,20.0,15.0,300,90,128,28,-0.38931124840337006,3.302540281669005,3.3333333333333335,1.5,53.833925850090395,50K_above,-10.043397718783966
10594,corporate,2,0,7.0,181.0,11.924554905079606,256.45181724530147,188.0,268.3763721503811,8698.462745377048,2276.6461535728795,6421.816591804169,7,3,5,9.135266825053407,4.859184481411386,38.1054500812749,43.9719462945807,91.65455042850898,51.91935799418783,55.068846756814324,283,1,3,35,1314.5744311734375,25,938.9817365524553,10,375.5926946209821,19,16,13.0,22.0,300,90,99,15,1.3745126689247826,3.8021558878879245,3.3333333333333335,1.5,18.87687227729394,20K_to_30K,11.941255117170035
10595,corporate,5,0,69.0,121.0,134.65504696029416,235.3184134306927,190.0,369.9734603909868,22936.725143447155,566.6559268108389,22370.069216636315,7,1,6,4.270667379969892,2.2477196736683647,49.20476911476425,56.780052730957465,30.404736527184184,54.44902350798011,57.75196472873956,774,8,9,84,3154.97863481625,18,676.0668503177678,66,2478.911784498482,44,40,20.0,64.0,1500,365,1500,365,1.9523742258749412,5.418180407105843,4.109589041095891,3.0,24.887939608775124,50K_above,-15.17208045463714
10596,corporate,2,1,48.0,20.0,61.322886945867744,38.71394731799731,68.0,100.03683426386505,11682.88671250777,352.2538054224727,11330.632907085297,3,3,4,0.7014715840140103,1.0315758588441328,51.14769412690697,59.02209931762985,25.59357035794607,45.60372587748905,48.370101035693615,1127,4,9,119,4469.553065989688,65,2441.352515036384,54,2028.2005509533037,61,58,51.0,68.0,999,180,2999,700,-2.6606044159371063,4.010156636597258,5.55,3.0,12.676743394648188,10K_to_20K,-3.3475858358235886
10597,corporate,2,0,126.0,71.0,175.21607312117663,119.70329847192356,197.0,294.9193715931002,1530.8062933019005,1220.4023266517065,310.403966650194,7,4,13,4.280973186796299,2.1730828359372074,55.87165626725205,64.47333553422978,18.72924585442305,18.293722555604557,19.403441085289252,466,8,8,53,1990.6412814912053,40,1502.3707784839285,13,488.27050300727683,28,25,52.0,1.0,1500,365,99,15,-0.7892698678506537,0.3817924974226199,4.109589041095891,3.0,1.6610311342251525,30K_to_50K,-7.865529882336098
10598,corporate,5,0,95.0,10.0,123.08775231146954,11.878509962787579,105.0,134.96626227425713,15454.9832957039,305.50910228690924,15149.47419341699,4,1,5,3.71916603135369,3.542062887003514,65.84825641254626,75.98587573138536,4.110662129063824,38.42145199128641,40.75214204534864,284,8,8,35,1314.5744311734375,9,338.0334251588839,26,976.5410060145535,19,16,21.0,14.0,500,120,99,15,-0.9410922467918637,0.2874605357348404,4.166666666666667,2.0,25.1545952078514,less_10K,-9.374002650143627
10599,individual,5,0,16.0,18.0,23.100899850273045,29.972920340342334,34.0,53.07382019061538,9632.526215841106,127.47899417058159,9505.047221670524,1,3,13,0.8045226925784869,2.366243213466138,34.285120873319954,39.56346114609107,88.94943241289954,17.837591833539328,18.919640942049863,277,7,7,34,1277.0151617113393,19,713.626119779866,15,563.3890419314732,19,15,14.0,20.0,99,15,99,15,4.323424350841153,1.3310324030816887,6.6,0.5,62.71175921771554,10K_to_20K,-4.452459056779163
10600,individual,4,0,110.0,3.0,178.37010326034624,4.645115553775427,113.0,183.01521881412168,3985.6848768398827,230.79317618806974,3754.891700651813,4,4,9,3.7607472012426286,3.3280948683563083,45.56498772265897,52.57991150296248,94.72008862365435,48.03128224296695,50.94491579936996,572,4,1,64,2403.7932455742857,18,676.0668503177678,46,1727.726395256518,34,30,5.0,59.0,128,28,999,180,-0.7416000183235889,2.0269779818244746,4.571428571428571,1.0,12.974234625129828,30K_to_50K,-2.9554001301858586
10601,individual,10,0,50.0,46.0,55.755498779454314,79.50558945038613,96.0,135.26108822984042,8710.78929337121,1872.5403457863067,6838.248947584904,4,7,5,8.238550908115373,8.58182386262018,35.32713744354429,40.7659006020282,20.51447284361335,66.64519890126606,70.68797433477667,224,1,4,29,1089.2188144008483,22,826.3039281661607,7,262.9148862346875,16,13,12.0,17.0,999,180,99,15,2.5913895408363796,0.9844780608628294,5.55,3.0,9.451811299230913,50K_above,9.653631384618295
10602,individual,7,1,43.0,6.0,63.53688032377115,7.419429562759171,49.0,70.95630988653032,9442.916386872568,218.92048270395208,9223.995904168616,2,7,4,1.3291345149915517,2.7125194183501056,57.23366313087714,66.04502915108598,65.54135749165644,66.11605004074617,70.1267266877088,339,3,9,41,1539.930047946027,17,638.5075808556696,24,901.4224670903573,22,19,5.0,36.0,1500,365,128,28,0.8021496647207815,0.36888102993414107,4.109589041095891,3.0,10.246220037839159,30K_to_50K,3.7098289956247705
10603,corporate,10,1,63.0,118.0,65.64857262992942,224.35426622554772,181.0,290.00283885547714,8456.791323792984,141.52408037330918,8315.267243419676,7,0,,5.56783172837025,3.076150126171409,49.07741673487921,56.6330939101891,4.087711592759414,22.23743205798546,23.586380602074463,1012,4,5,108,4056.401101906607,41,1539.930047946027,67,2516.4710539605803,56,52,95.0,13.0,128,28,2999,700,3.766536387508456,2.015231208851535,4.571428571428571,1.0,27.528617590471956,less_10K,-14.444465834489515
10604,corporate,2,0,63.0,16.0,104.22542469069657,20.130061329780002,79.0,124.35548602047658,15475.362598994354,949.3234708929398,14526.039128101414,3,7,10,2.682026015284898,3.3949696396011366,78.83764948384095,90.97504114766902,74.31509358390251,55.57361182314819,58.944771881698344,508,5,1,57,2140.8783593395983,26,976.5410060145535,31,1164.3373533250447,30,27,52.0,5.0,500,120,500,120,0.2356669454116137,5.970925936860047,4.166666666666667,2.0,25.187764646800705,10K_to_20K,8.729657747448165
10605,corporate,4,1,170.0,23.0,313.829957033807,37.80275497562252,193.0,351.6327120094295,11105.526692478936,940.7675039813892,10164.759188497546,7,4,10,3.431742727228699,1.77810504001487,81.2836946373029,93.79766536264981,72.00897994157509,42.74613682788719,45.33916730411528,281,6,2,35,1314.5744311734375,12,450.7112335451786,23,863.8631976282588,19,16,22.0,13.0,999,180,128,28,0.8447772625495765,4.790783256730708,5.55,3.0,12.050267678471068,20K_to_30K,-6.486959238617992
10606,corporate,2,0,38.0,13.0,62.68866967267583,25.38207133735542,51.0,88.07074101003124,4505.696922455907,159.31135951184194,4346.385562944065,2,2,7,1.8574297127350976,3.642019044578623,35.20164627919343,40.62108953884667,12.14731077863499,14.385652504050004,15.258302949951652,454,5,5,52,1953.082012029107,38,1427.252239559732,14,525.829772469375,28,24,9.0,43.0,2999,700,999,180,-0.5988801240310575,5.154977466361993,4.284285714285715,4.0,3.666745542363206,10K_to_20K,2.682369366539716
10607,corporate,7,0,28.0,108.0,53.65346683625474,174.91558702987425,136.0,228.56905386612897,7204.528437086117,3101.571501818155,4102.956935267963,5,4,13,5.990569988600576,4.4048308739710125,4.177673677470874,4.820844319912743,73.17431162428292,65.20561545983267,69.16106408409874,497,7,3,56,2103.3190898775,37,1389.6929700976339,19,713.6261197798663,30,26,39.0,17.0,99,15,500,120,4.656460886306704,4.4057356814601984,6.6,0.5,46.90448201227941,10K_to_20K,-6.085235370494004
10608,corporate,5,0,8.0,58.0,8.63168055039228,110.17450836356682,66.0,118.80618891395909,6732.187692979198,317.84783168035455,6414.339861298843,2,7,11,2.8461828577409443,4.312398269304461,76.90362580662773,88.74326629432178,98.32930793131499,93.32849654712172,98.98991191248295,954,3,2,102,3831.045485134018,45,1690.1671257944197,57,2140.8783593395983,53,49,50.0,52.0,128,28,2999,700,0.5826420168197606,7.236415771142224,4.571428571428571,1.0,21.914673479749993,less_10K,4.220279689491619
10609,individual,1,0,40.0,178.0,77.27211637937441,195.42666518442837,218.0,272.69878156380275,3008.762307687255,2098.5058049852123,910.2565027020429,8,6,4,6.769800628886662,3.1054131325168175,24.6609311343047,28.45758643708739,50.30250922424352,70.85088083728661,75.14877783832817,364,2,5,43,1615.0485868702233,16,600.9483113935714,27,1014.1002754766519,23,20,30.0,13.0,1500,365,999,180,-0.9356091519254339,2.075898459747097,4.109589041095891,3.0,3.2647160456675945,10K_to_20K,-2.355423119773449
10610,corporate,3,0,65.0,35.0,92.33126088072822,43.93260457854632,100.0,136.26386545927454,6698.352438480806,1695.523478873451,5002.828959607355,4,4,11,3.126161222420346,3.126161222420346,44.297441249666264,51.117220855891254,8.281016701900501,33.67748465243973,35.72040011911902,970,8,2,104,3906.164024058214,43,1615.0485868702233,61,2291.115437187991,54,50,88.0,16.0,500,120,2999,700,-2.254240619110296,0.6731925833410597,4.166666666666667,2.0,10.902266338673188,50K_above,-16.031464418391142
10611,individual,5,0,75.0,16.0,101.45252795671207,29.118909208793415,91.0,130.5714371655055,12161.429675274509,141.68480953894556,12019.744865735564,3,1,11,5.619083413984692,6.174816938444716,76.0557242462925,87.76482668018183,52.94310809028542,21.825867145917172,23.149849682803325,558,5,6,62,2328.6747066500893,46,1727.726395256518,16,600.9483113935714,33,29,58.0,4.0,300,90,999,180,1.3153631279473004,1.3656902226673786,3.3333333333333335,1.5,26.39199148280058,20K_to_30K,-2.4222949164169805
10612,corporate,1,1,17.0,87.0,27.57873725216484,154.37586305845235,104.0,181.9546003106172,17736.660122395562,463.4752641714705,17273.184858224093,4,2,12,2.116640095228097,2.035230860796247,60.081721155346585,69.33155782949571,13.392393613077381,69.88790630609886,74.1273881498303,380,6,8,45,1690.1671257944197,26,976.5410060145535,19,713.6261197798661,24,21,31.0,14.0,2999,700,128,28,-1.9682092087431127,2.981290061560117,4.284285714285715,4.0,14.434130958980765,less_10K,-5.636746114070849
10613,individual,9,0,25.0,77.0,27.792817432933546,149.33862117131622,102.0,177.13143860424975,5464.796277996189,4545.890271161584,918.9060068346055,4,2,10,4.191998362454445,4.109802316131809,72.87787674701363,84.09773603376209,17.99432967721428,67.19081889519983,71.26669227340673,736,2,7,80,3004.741556967857,58,2178.4376288016965,22,826.3039281661604,42,38,9.0,71.0,2999,700,1500,365,-1.042228402551557,3.4537753770896646,4.284285714285715,4.0,4.447262596025544,less_10K,35.24954588458771
10614,individual,7,0,78.0,4.0,151.05710935623338,4.6494820147307525,82.0,155.70659137096413,1086.2717192977211,685.2156908373607,401.05602846036044,3,2,4,1.7697406911786273,2.158220355095887,17.891417416804217,20.645877272349466,10.973406966734721,45.64679495776478,48.41578273657149,1226,7,3,129,4845.14576061067,75,2816.945209657366,54,2028.2005509533037,66,63,46.0,83.0,300,90,2999,700,0.20671233339004047,7.509542218521885,3.3333333333333335,1.5,2.3573605019481794,10K_to_20K,-16.82371259564926
10615,individual,4,0,53.0,17.0,63.335950407565036,23.31874908456747,70.0,86.65469949213251,15376.000305584934,4587.1903112945,10788.809994290434,3,3,5,1.590679317943127,2.2723990256330384,83.70818779656405,96.59541956219927,55.28146362918434,8.116433911921824,8.608786251892209,472,5,10,54,2028.2005509533035,19,713.626119779866,35,1314.5744311734375,29,25,6.0,48.0,1500,365,500,120,-8.084400275028141,2.463181085823416,4.109589041095891,3.0,16.684028109358653,50K_above,-5.954746616367574
10616,individual,1,1,43.0,36.0,55.916796937113865,50.517063600202235,79.0,106.4338605373161,10644.903301724135,6.988088441174858,10637.91521328296,3,4,11,2.853700784000009,3.612279473417732,41.22446849609863,47.57115086862226,8.386502860227852,26.167652017986892,27.755012285118784,308,4,4,37,1389.6929700976339,19,713.626119779866,18,676.0668503177678,20,17,16.0,21.0,99,15,999,180,2.315153369952399,1.8529921239690463,6.6,0.5,69.30275587059984,30K_to_50K,-3.904875910604127
10617,individual,2,1,85.0,46.0,141.53789601982885,72.20899827416707,131.0,213.74689429399592,945.8899105734813,340.8360738509353,605.053836722546,5,5,14,4.49706365918465,3.4328730222783586,75.81574963358217,87.48790695453485,3.1383746316361427,29.610446134319638,31.406650304772533,385,7,9,45,1690.1671257944197,32,1201.8966227871429,13,488.27050300727683,24,21,30.0,15.0,2999,700,128,28,0.19734139605882955,7.204795890877659,4.284285714285715,4.0,0.7697671798286795,30K_to_50K,1.337246757538305
10618,corporate,9,0,0.0,72.0,0.0,130.63986035527418,72.0,130.63986035527418,4389.918582668285,26.616111514377057,4363.302471153908,3,6,12,2.7864101123141323,3.8700140448807394,80.14313498953517,92.48151170299118,37.721556946518966,71.6564312296708,76.00319385630095,674,4,5,74,2779.3859401952677,28,1051.65954493875,46,1727.7263952565177,39,35,22.0,52.0,300,90,1500,365,1.2864173107825188,1.7039875158931466,3.3333333333333335,1.5,9.526733035304439,less_10K,36.959176182188735
10619,corporate,10,0,65.0,262.0,99.57113718716926,481.06906009988023,327.0,580.6401972870494,1438.9091811539702,459.62265709777853,979.2865240561915,12,6,10,6.966345000565785,2.1303807341179772,10.500245400023468,12.116802867436494,87.25632043586073,77.98701262105806,82.7177956925346,947,6,1,101,3793.4862156719196,70,2629.148862346875,31,1164.3373533250447,52,49,78.0,23.0,128,28,2999,700,0.5495852714522989,9.085715639568352,4.571428571428571,1.0,4.683949157402247,20K_to_30K,-15.014905656337039
10620,corporate,8,0,125.0,63.0,167.99809644286074,114.85434511186965,188.0,282.8524415547304,19156.991335649927,182.9212448070432,18974.070090842884,7,9,9,11.381446814250074,6.0539610714096135,14.831279888503767,17.11461854790308,73.38655559247054,20.998191425211683,22.27196618830848,562,5,1,63,2366.2339761121875,13,488.2705030072768,50,1877.9634731049107,33,30,32.0,31.0,500,120,128,28,1.6515288169191888,3.8311100092296453,4.166666666666667,2.0,31.179998918701056,less_10K,-7.104870859522041
10621,individual,6,0,111.0,85.0,197.3785348019572,101.32061390349917,196.0,298.69914870545637,10403.535202818002,343.4519460357361,10060.083256782265,7,3,5,5.002908216495349,2.5525041920894638,81.48473755087804,94.02965968839,81.14884449655064,15.747427363052857,16.702684658910872,1002,6,4,107,4018.841832444509,21,788.7446587040625,86,3230.097173740446,55,52,72.0,35.0,128,28,2999,700,-0.054335364544182196,1.8333321040423358,4.571428571428571,1.0,33.86567448833985,10K_to_20K,-14.721463762639077
10622,individual,3,0,18.0,99.0,23.45607883939971,101.57642343658847,117.0,125.03250227598818,4661.554726597263,1266.495019522811,3395.0597070744516,4,8,11,6.841598495760241,5.84752008184636,15.896469492653038,18.343798624960193,94.91786662905741,6.011317155231541,6.37597065944292,251,4,6,32,1201.8966227871429,24,901.4224670903571,8,300.4741556967857,18,14,32.0,0.0,128,28,500,120,-2.9043261201143955,6.961534247070517,4.571428571428571,1.0,15.174331792308799,10K_to_20K,1.3712949682992144
10623,corporate,5,0,35.0,117.0,59.023531954654054,191.6022224906135,152.0,250.62575444526757,16119.155457631417,357.9700342959657,15761.185423335452,6,3,9,8.434401814685911,5.548948562293362,41.80047214993543,48.23583273638585,80.6700911047997,17.030113741458297,18.063180287870107,417,1,3,48,1802.8449341807143,37,1389.6929700976339,11,413.15196408308043,26,22,20.0,28.0,2999,700,500,120,2.0601696708960175,2.0727125358283396,4.284285714285715,4.0,13.117802292994318,30K_to_50K,1.8936586005306784
